0.116532 0.046138 0.992115
0.108868 0.062097 0.992115
0.082143 0.094662 0.992115
0.065486 0.106864 0.992115
0.007870 0.125086 0.992115
0.117534 0.000923 0.993068
0.117175 0.009222 0.993068
0.073489 0.091730 0.993068
0.062198 0.099732 0.993068
0.052537 0.105142 0.993068
0.078201 0.076982 0.993961
0.092224 0.043397 0.994792
0.077504 0.066195 0.994792
0.051884 0.087731 0.994792
0.028436 0.097877 0.994792
0.005601 0.101770 0.994792
0.089948 0.027672 0.995562
0.054113 0.076995 0.995562
0.076882 0.039173 0.996270
0.070983 0.049059 0.996270
0.066485 0.055001 0.996270
0.052886 0.068180 0.996270
0.026019 0.082270 0.996270
0.061232 0.049056 0.996917
0.039939 0.067533 0.996917
0.017115 0.076569 0.996917
0.016513 0.076702 0.996917
0.065869 0.025483 0.997503
0.029569 0.064139 0.997503
0.002773 0.070572 0.997503
0.031538 0.054296 0.998027
0.024484 0.057820 0.998027
0.049720 0.023397 0.998489
0.048961 0.024947 0.998489
0.047731 0.027225 0.998489
0.035027 0.042340 0.998489
0.047054 0.002219 0.998890
0.044321 0.015957 0.998890
0.041280 0.022694 0.998890
0.033570 0.033047 0.998890
0.032515 0.034085 0.998890
0.018708 0.043232 0.998890
0.039216 0.001849 0.999229
0.033312 0.020775 0.999229
0.028619 0.026875 0.999229
0.019183 0.034254 0.999229
0.015024 0.036271 0.999229
0.007659 0.038505 0.999229
0.031376 0.001480 0.999507
0.023724 0.020587 0.999507
0.009472 0.029949 0.999507
0.001972 0.031349 0.999507
0.021622 0.009357 0.999722
0.017426 0.015856 0.999722
0.013698 0.019168 0.999722
0.011833 0.020372 0.999722
0.001664 0.023501 0.999722
0.014212 0.006688 0.999877
0.008726 0.013060 0.999877
0.003185 0.015381 0.999877
0.001355 0.015649 0.999877
0.000986 0.015676 0.999877
0.000493 0.015700 0.999877
0.005331 0.005767 0.999969
0.002834 0.007325 0.999969
0.000616 0.007830 0.999969
0.000247 0.007850 0.999969
